

0.02 	0.026867	
 
CBR Pkt_size:	 50
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.009643	
0.05 	0.010272	
0.033 	0.010028	
0.025 	0.021519	
0.02 	0.011708	
 
CBR Pkt_size:	 100
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.010869	
0.05 	0.011039	
0.033 	0.011722	
0.025 	0.012907	
0.02 	0.013412	
 
CBR Pkt_size:	 150
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.011985	
0.05 	0.012672	
0.033 	0.013107	
0.025 	0.020066	
0.02 	0.017361	
 
CBR Pkt_size:	 200
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.013344	
0.05 	0.013382	
0.033 	0.015184	
0.025 	0.015775	
0.02 	0.020738	
 
CBR Pkt_size:	 250
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.014722	
0.05 	0.015017	
0.033 	0.016340	
0.025 	0.017836	
0.02 	0.025565	
 


No.of nodes:	 80
Area:	 500 x 500
Mobility:	 10
 
CBR Pkt_size:	 50
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	17.558003	
0.05 	23.357170	
0.033 	23.386222	
0.025 	35.612054	
0.02 	27.677977	
 
CBR Pkt_size:	 100
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	24.518169	
0.05 	22.901990	
0.033 	23.205074	
0.025 	25.182074	
0.02 	23.025265	
 
CBR Pkt_size:	 150
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	22.393936	
0.05 	20.387229	
0.033 	19.277018	
0.025 	24.460590	
0.02 	24.934706	
 
CBR Pkt_size:	 200
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	17.903653	
0.05 	28.564718	
0.033 	

No.of nodes:	 80
Area:	 500 x 500
Mobility:	 10
 
CBR Pkt_size:	 200
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.033 	29.899717	
0.025 	19.258137	
0.02 	22.765441	
 
CBR Pkt_size:	 250
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	17.748945	
0.05 	22.670406	
0.033 	23.623680	
0.025 	24.032019	
0.02 	20.183010	
 
CBR Pkt_size:	 50
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	23.794950	
0.05 	33.868381	
0.033 	25.322462	
0.025 	20.976653	
0.02 	21.966362	
 
CBR Pkt_size:	 100
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	24.690347	
0.05 	27.582061	
0.033 	26.859286	
0.025 	22.676017	
0.02 	26.049851	
 
CBR Pkt_size:	 150
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	25.745881	
0.05 	22.380962	
0.033 	27.805263	
0.025 	23.988843	
0.02 	18.581523	
 
CBR Pkt_size:	 200
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	24.154119	
0.05 	19.815393	
0.033 	31.357935	
0.025 	25.932987	
0.02 	27.307372	
 
CBR Pkt_size:	 250
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	23.265549	
0.05 	21.062266	
0.033 	33.419093	
0.025 	29.623130	
0.02 	29.003556	
 
CBR Pkt_size:	 50
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	21.562062	
0.05 	25.575383	
0.033 	30.965602	
0.025 	21.418285	
0.02 	23.439536	
 
CBR Pkt_size:	 100
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	21.948823	
0.05 	26.049974	
0.033 	30.861197	
0.025 	25.127744	
0.02 	30.173705	
 
CBR Pkt_size:	 150
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	19.042989	
0.05 	27.393792	
0.033 	32.894463	
0.025 	24.973263	
0.02 	24.069502	
 
CBR Pkt_size:	 200
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	21.753786	
0.05 	22.024039	
0.033 	25.441328	
0.025 	22.230607	
0.02 	19.939249	
 
CBR Pkt_size:	 250
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	21.557447	
0.05 	28.428004	
0.033 	24.059028	
0.025 	23.159864	
0.02 	18.233083	
 
CBR Pkt_size:	 50
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	21.482850	
0.05 	17.672862	
0.033 	23.460578	
0.025 	18.523441	
0.02 	25.774028	
 
CBR Pkt_size:	 100
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	19.833019	
0.05 	28.427216	
0.033 	24.192348	
0.025 	25.374571	
0.02 	25.841671	
 
CBR Pkt_size:	 150
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	29.214412	
0.05 	27.197808	
0.033 	28.506428	
0.025 	35.229299	
0.02 	27.782479	
 
CBR Pkt_size:	 200
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	20.196705	
0.05 	18.789263	
0.033 	18.034897	
0.025 	28.440895	
0.02 	41.649701	
 
CBR Pkt_size:	 250
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	28.246969	
0.05 	20.160738	
0.033 	25.363147	
0.025 	28.568752	
0.02 	24.598346	
 
CBR Pkt_size:	 50
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	21.736653	
0.05 	22.998655	
0.033 	24.968594	
0.025 	26.415124	
0.02 	23.474685	
 
CBR Pkt_size:	 100
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	21.875496	
0.05 	26.489661	
0.033 	26.308455	
0.025 	22.606915	
0.02 	38.534900	
 
CBR Pkt_size:	 150
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	23.445046	
0.05 	25.161430	
0.033 	25.127769	
0.025 	34.940445	
0.02 	30.192718	
 
CBR Pkt_size:	 200
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	24.433428	
0.05 	20.926715	
0.033 	21.448959	
0.025 	31.152558	
0.02 	25.706073	
 
CBR Pkt_size:	 250
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	24.406359	
0.05 	27.228036	
0.033 	26.050591	
0.025 	28.766540	
0.02 	22.340562	
 


No.of nodes:	 100
Area:	 1500 x 1500
Mobility:	 50
 
CBR Pkt_size:	 50
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.009846	0.014208	
0.05 	0.008958	0.024737	
0.033 	0.011700	0.019253	
0.025 	0.010997	0.033033	
0.02 	0.012247	0.053947	
 
CBR Pkt_size:	 100
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.009808	0.026132	
0.05 	0.012119	0.025911	
0.033 	0.013584	0.047534	
0.025 	0.012363	0.058782	
0.02 	0.015210	0.052943	
 
CBR Pkt_size:	 150
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.010757	0.024326	
0.05 	0.011704	0.023278	
0.033 	0.012790	0.046490	
0.025 	0.020561	0.039379	
0.02 	0.021669	0.061877	
 
CBR Pkt_size:	 200
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.013249	0.015261	
0.05 	0.011466	0.021612	
0.033 	0.013605	0.048113	
0.025 	0.018991	0.059858	
0.02 	0.022784	0.066050	
 
CBR Pkt_size:	 250
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.013911	0.021158	
0.05 	0.012095	

No.of nodes:	 100
Area:	 1500 x 1500
Mobility:	 50
 
CBR Pkt_size:	 250
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.025946	
0.033 	0.013136	0.044851	
0.025 	0.020189	0.055464	
0.02 	0.023675	0.098753	
 
CBR Pkt_size:	 50
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.008442	0.014604	
0.05 	0.009243	0.022746	
0.033 	0.009260	0.028598	
0.025 	0.010634	0.043354	
0.02 	0.010991	

No.of nodes:	 100
Area:	 1500 x 1500
Mobility:	 50
 
CBR Pkt_size:	 50
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.047272	
 
CBR Pkt_size:	 100
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.009861	0.018915	
0.05 	0.009557	0.026975	
0.033 	0.010398	0.032431	
0.025 	0.011103	0.046086	
0.02 	0.011819	0.061088	
 
CBR Pkt_size:	 150
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.010448	0.020029	
0.05 	0.011923	0.024368	
0.033 	0.011529	0.036095	
0.025 	0.012078	0.048083	
0.02 	0.016698	0.060117	
 
CBR Pkt_size:	 200
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.012373	0.023348	
0.05 	0.011599	0.035587	
0.033 	0.013992	0.047798	
0.025 	0.013742	0.044394	
0.02 	0.018375	

No.of nodes:	 100
Area:	 1500 x 1500
Mobility:	 50
 
CBR Pkt_size:	 200
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.02 	0.018375	
 
CBR Pkt_size:	 250
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.012794	
0.05 	0.012981	
0.033 	0.015087	
0.025 	0.016824	
0.02 	0.021126	
 
CBR Pkt_size:	 50
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.010003	
0.05 	0.009676	
0.033 	0.010057	
0.025 	0.010765	
0.02 	0.012982	
 
CBR Pkt_size:	 100
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.009636	
0.05 	0.010576	
0.033 	0.010387	
0.025 	0.011027	
0.02 	0.013238	
 
CBR Pkt_size:	 150
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.011149	
0.05 	0.011132	
0.033 	0.012694	
0.025 	0.012679	
0.02 	0.014707	
 
CBR Pkt_size:	 200
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.011907	
0.05 	0.011881	
0.033 	0.013563	
0.025 	0.014884	
0.02 	0.020021	
 
CBR Pkt_size:	 250
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.013005	
0.05 	0.013851	
0.033 	0.016208	
0.025 	0.016105	
0.02 	0.019948	
 
CBR Pkt_size:	 50
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.008924	
0.05 	0.009059	
0.033 	0.009348	
0.025 	0.010082	
0.02 	0.010267	
 
CBR Pkt_size:	 100
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.010460	
0.05 	0.010399	
0.033 	0.010568	
0.025 	0.011957	
0.02 	0.011758	
 
CBR Pkt_size:	 150
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.010732	
0.05 	0.012115	
0.033 	0.011887	
0.025 	0.012096	
0.02 	0.013468	
 
CBR Pkt_size:	 200
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.012478	
0.05 	0.012636	
0.033 	0.012836	
0.025 	0.016753	
0.02 	0.016416	
 
CBR Pkt_size:	 250
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.013368	
0.05 	0.013586	
0.033 	0.013975	
0.025 	0.015331	
0.02 	0.020840	
 
CBR Pkt_size:	 50
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.010599	
0.05 	0.009816	
0.033 	0.010361	
0.025 	0.011341	
0.02 	0.011544	
 
CBR Pkt_size:	 100
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.011190	
0.05 	0.011257	
0.033 	0.011509	
0.025 	0.012429	
0.02 	0.013511	
 
CBR Pkt_size:	 150
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.012167	
0.05 	0.012553	
0.033 	0.013049	
0.025 	0.013617	
0.02 	0.016781	
 
CBR Pkt_size:	 200
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.014391	
0.05 	0.014236	
0.033 	0.014412	
0.025 	0.015526	
0.02 	0.019986	
 
CBR Pkt_size:	 250
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.015579	
0.05 	0.015450	
0.033 	0.015864	
0.025 	0.018190	
0.02 	0.026210	
 


No.of nodes:	 20
Area:	 1000 x 1000
Mobility:	 50
 
CBR Pkt_size:	 50
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.037184	
0.05 	0.065452	
0.033 	0.096371	
0.025 	0.063559	
0.02 	0.297937	
 
CBR Pkt_size:	 100
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.034351	
0.05 	0.046220	
0.033 	0.020021	
0.025 	0.045474	
0.02 	0.088502	
 
CBR Pkt_size:	 150
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.027362	
0.05 	0.019242	
0.033 	0.087570	
0.025 	0.020531	
0.02 	0.147314	
 
CBR Pkt_size:	 200
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.071946	
0.05 	0.041670	
0.033 	0.105229	
0.025 	0.030618	
0.02 	0.367517	
 
CBR Pkt_size:	 250
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.042794	
0.05 	0.041119	
0.033 	0.061917	
0.025 	0.161252	
0.02 	0.431003	
 
CBR Pkt_size:	 50
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.017460	
0.05 	0.019925	
0.033 	0.027609	
0.025 	0.044328	
0.02 	0.059214	
 
CBR Pkt_size:	 100
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.026948	
0.05 	0.058355	
0.033 	0.078741	
0.025 	0.096606	
0.02 	0.181168	
 
CBR Pkt_size:	 150
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.079657	
0.05 	0.027635	
0.033 	0.018021	
0.025 	0.084157	
0.02 	0.178198	
 
CBR Pkt_size:	 200
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.043340	
0.05 	0.064172	
0.033 	0.081585	
0.025 	0.095420	
0.02 	0.381604	
 
CBR Pkt_size:	 250
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.040463	
0.05 	0.170777	
0.033 	0.180023	
0.025 	0.155737	
0.02 	0.775193	
 
CBR Pkt_size:	 50
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.029502	
0.05 	0.031043	
0.033 	0.063129	
0.025 	0.055149	
0.02 	0.192141	
 
CBR Pkt_size:	 100
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.037228	
0.05 	0.023318	
0.033 	0.044166	
0.025 	0.364799	
0.02 	0.147131	
 
CBR Pkt_size:	 150
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.052105	
0.05 	0.054221	
0.033 	0.103194	
0.025 	0.068088	
0.02 	0.128938	
 
CBR Pkt_size:	 200
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.177098	
0.05 	0.263596	
0.033 	0.033062	
0.025 	0.213976	
0.02 	0.575183	
 
CBR Pkt_size:	 250
Node Speed:	 6
 
 	 ZRP 	 OLSR
0.1 	0.043067	
0.05 	0.200755	
0.033 	0.055325	
0.025 	0.491736	
0.02 	0.839812	
 
CBR Pkt_size:	 50
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.048341	
0.05 	0.039077	
0.033 	0.081365	
0.025 	0.334471	
0.02 	0.435774	
 
CBR Pkt_size:	 100
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.070052	
0.05 	0.038331	
0.033 	0.050612	
0.025 	0.095474	
0.02 	0.306209	
 
CBR Pkt_size:	 150
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.067005	
0.05 	0.051257	
0.033 	0.095373	
0.025 	0.114169	
0.02 	0.651243	
 
CBR Pkt_size:	 200
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.075827	
0.05 	0.079224	
0.033 	0.129576	
0.025 	0.157490	
0.02 	0.657312	
 
CBR Pkt_size:	 250
Node Speed:	 4
 
 	 ZRP 	 OLSR
0.1 	0.095144	
0.05 	0.079292	
0.033 	0.120500	
0.025 	0.351752	
0.02 	0.874786	
 
CBR Pkt_size:	 50
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.055120	
0.05 	0.034697	
0.033 	0.040844	
0.025 	0.057147	
0.02 	0.214896	
 
CBR Pkt_size:	 100
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.030293	
0.05 	0.039106	
0.033 	0.041908	
0.025 	0.051859	
0.02 	0.101813	
 
CBR Pkt_size:	 150
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.039002	
0.05 	0.040831	
0.033 	0.092832	
0.025 	0.152042	
0.02 	0.196587	
 
CBR Pkt_size:	 200
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.036030	
0.05 	0.051808	
0.033 	0.152582	
0.025 	0.137497	
0.02 	0.279991	
 
CBR Pkt_size:	 250
Node Speed:	 2
 
 	 ZRP 	 OLSR
0.1 	0.069464	
0.05 	0.053884	
0.033 	0.533222	
0.025 	0.281590	
0.02 	0.423985	
 


No.of nodes:	 80
Area:	 1000 x 1000
Mobility:	 50
 
CBR Pkt_size:	 50
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.536230	
0.05 	0.688685	
0.033 	0.731461	
0.025 	0.776003	
0.02 	0.881856	
 
CBR Pkt_size:	 100
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.445344	
0.05 	0.677072	
0.033 	0.733335	
0.025 	0.903766	
0.02 	1.070642	
 
CBR Pkt_size:	 150
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.530268	
0.05 	0.687397	
0.033 	1.278182	
0.025 	1.072146	
0.02 	1.391987	
 
CBR Pkt_size:	 200
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.573781	
0.05 	0.738787	
0.033 	1.081705	
0.025 	1.089266	
0.02 	1.485661	
 
CBR Pkt_size:	 250
Node Speed:	 10
 
 	 ZRP 	 OLSR
0.1 	0.472673	
0.05 	1.202371	
0.033 	1.191596	
0.025 	1.290591	
0.02 	1.392390	
 
CBR Pkt_size:	 50
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.448791	
0.05 	0.708823	
0.033 	0.759772	
0.025 	0.962875	
0.02 	1.555898	
 
CBR Pkt_size:	 100
Node Speed:	 8
 
 	 ZRP 	 OLSR
0.1 	0.397400	
